date,route_id,sku_id,transport_mode,distance_km,cost,delivery_time_days
2025-04-27,R012,SKU001,Rail,348,1740,7
2025-02-28,R009,SKU004,Air,320,3200,9
2025-04-10,R013,SKU005,Truck,563,8445,2
2025-02-01,R017,SKU015,Rail,206,1030,4
2025-03-24,R016,SKU020,Air,365,6935,6
2025-01-27,R008,SKU017,Air,81,1296,4
2025-02-09,R005,SKU015,Rail,571,6852,5
2025-04-02,R019,SKU020,Air,887,11531,6
2025-04-04,R008,SKU009,Truck,187,3366,9
2025-02-09,R007,SKU014,Air,933,4665,7
2025-04-14,R017,SKU012,Truck,672,7392,7
2025-01-19,R013,SKU017,Rail,121,1210,7
2025-02-26,R014,SKU008,Truck,61,915,4
2025-01-11,R020,SKU004,Rail,123,1722,7
2025-04-30,R016,SKU012,Rail,720,10800,8
2025-04-01,R005,SKU008,Truck,221,3315,1
2025-03-10,R013,SKU006,Truck,714,9996,3
2025-01-29,R015,SKU011,Truck,470,4230,7
2025-01-11,R011,SKU008,Air,880,8800,4
2025-01-15,R018,SKU009,Rail,241,3374,6
2025-04-06,R020,SKU011,Truck,916,13740,3
2025-03-23,R020,SKU003,Rail,917,16506,7
2025-03-09,R017,SKU001,Truck,855,6840,6
2025-01-09,R005,SKU010,Rail,585,7020,2
2025-04-13,R007,SKU008,Rail,676,10140,3
2025-03-29,R013,SKU020,Air,939,11268,6
2025-01-03,R002,SKU010,Truck,957,7656,8
2025-02-21,R001,SKU011,Truck,161,1610,8
2025-03-13,R013,SKU017,Truck,492,8856,6
2025-04-03,R002,SKU017,Rail,172,2236,6
2025-01-03,R014,SKU003,Rail,827,4962,7
2025-01-14,R017,SKU017,Rail,315,2205,1
2025-04-19,R003,SKU016,Air,621,8073,7
2025-03-18,R011,SKU007,Rail,266,3990,3
2025-04-13,R003,SKU002,Rail,550,4950,2
2025-04-22,R015,SKU003,Truck,73,1022,4
2025-02-21,R006,SKU013,Rail,545,8175,5
2025-02-06,R015,SKU006,Air,252,2016,9
2025-02-07,R008,SKU011,Air,200,3200,1
2025-01-01,R014,SKU010,Air,942,5652,9
2025-03-03,R010,SKU016,Truck,383,6128,2
2025-02-26,R010,SKU010,Rail,631,9465,9
2025-03-08,R011,SKU019,Air,779,11685,4
2025-03-20,R018,SKU017,Rail,726,10164,4
2025-04-06,R018,SKU009,Air,861,10332,4
2025-02-10,R018,SKU004,Rail,223,2230,9
2025-03-28,R009,SKU001,Rail,138,828,7
2025-03-29,R003,SKU008,Air,572,3432,5
2025-04-26,R016,SKU008,Rail,582,9894,9
2025-03-12,R002,SKU017,Rail,414,4968,2
2025-02-14,R016,SKU008,Air,881,16739,9
2025-02-19,R002,SKU019,Truck,219,3504,8
2025-04-13,R009,SKU004,Rail,558,9486,7
2025-02-24,R005,SKU015,Truck,677,6093,4
2025-01-13,R002,SKU018,Air,611,8554,3
2025-04-27,R009,SKU010,Air,391,3910,6
2025-03-10,R002,SKU014,Truck,662,7944,5
2025-03-24,R018,SKU003,Air,190,3420,2
2025-02-23,R008,SKU012,Rail,983,15728,3
2025-01-25,R016,SKU003,Truck,673,11441,9
2025-01-13,R002,SKU012,Rail,927,12978,3
2025-04-29,R016,SKU005,Truck,979,9790,5
2025-04-06,R019,SKU014,Air,870,6090,9
2025-04-04,R007,SKU010,Air,639,3195,9
2025-02-15,R005,SKU010,Air,462,2310,2
2025-01-04,R001,SKU020,Truck,814,9768,8
2025-02-25,R018,SKU005,Truck,443,2215,3
2025-01-04,R011,SKU012,Air,333,4995,3
2025-04-30,R003,SKU004,Truck,893,14288,1
2025-02-25,R010,SKU008,Air,96,960,7
2025-03-29,R018,SKU007,Air,423,2961,9
2025-01-25,R001,SKU006,Truck,192,3648,4
2025-02-12,R003,SKU010,Air,567,8505,9
2025-02-21,R016,SKU019,Truck,744,9672,6
2025-03-25,R010,SKU005,Rail,724,6516,3
2025-01-03,R004,SKU009,Rail,677,3385,7
2025-04-03,R012,SKU013,Rail,935,13090,5
2025-02-25,R009,SKU001,Truck,337,5729,7
2025-03-29,R005,SKU009,Rail,556,10008,2
2025-03-03,R017,SKU015,Truck,745,10430,4
2025-02-05,R007,SKU004,Truck,465,6975,1
2025-02-27,R002,SKU020,Air,469,6566,7
2025-02-02,R003,SKU001,Rail,596,4172,1
2025-01-13,R017,SKU005,Air,763,11445,7
2025-04-01,R013,SKU015,Rail,442,7072,7
2025-02-26,R009,SKU010,Truck,961,5766,8
2025-03-01,R002,SKU007,Truck,181,1991,6
2025-03-31,R007,SKU002,Rail,620,8060,2
2025-03-31,R015,SKU015,Truck,417,6255,2
2025-04-23,R018,SKU011,Rail,72,360,9
2025-03-11,R017,SKU018,Truck,531,8496,9
2025-03-23,R001,SKU015,Truck,453,8154,9
2025-01-12,R007,SKU008,Rail,262,4192,7
2025-04-07,R016,SKU006,Truck,159,1908,1
2025-03-20,R020,SKU014,Truck,700,7000,4
2025-01-29,R011,SKU005,Air,803,8833,9
2025-01-23,R016,SKU001,Rail,541,8115,8
2025-04-07,R002,SKU016,Truck,815,15485,6
2025-01-17,R002,SKU017,Air,410,2870,8
2025-01-22,R005,SKU010,Truck,592,7104,3
2025-04-29,R014,SKU016,Rail,693,8316,7
2025-04-09,R011,SKU014,Rail,676,5408,4
2025-04-05,R015,SKU008,Air,737,7370,6
2025-03-09,R005,SKU010,Rail,227,2724,4
2025-01-13,R009,SKU014,Rail,573,9168,5
2025-02-24,R020,SKU006,Rail,839,5873,4
2025-04-26,R005,SKU008,Truck,300,3600,6
2025-03-18,R014,SKU005,Rail,402,4422,7
2025-02-03,R003,SKU013,Air,985,15760,4
2025-02-22,R001,SKU008,Air,788,14972,5
2025-04-02,R001,SKU012,Air,100,900,1
2025-03-07,R003,SKU013,Truck,121,2299,5
2025-02-22,R003,SKU013,Truck,858,13728,2
2025-03-13,R015,SKU001,Air,441,5292,6
2025-04-13,R013,SKU020,Rail,344,3784,9
2025-03-16,R011,SKU002,Truck,612,7344,1
2025-01-29,R001,SKU017,Truck,55,495,5
2025-01-02,R019,SKU010,Air,984,9840,6
2025-03-05,R004,SKU005,Rail,888,16872,8
2025-04-08,R003,SKU020,Truck,859,15462,7
2025-04-15,R006,SKU018,Rail,605,3630,1
2025-03-04,R015,SKU004,Rail,941,10351,7
2025-04-09,R002,SKU017,Truck,217,1736,3
2025-01-10,R004,SKU007,Rail,916,17404,4
2025-03-22,R015,SKU008,Truck,223,2230,4
2025-02-12,R019,SKU003,Air,926,7408,6
2025-01-18,R009,SKU008,Truck,453,4077,8
2025-04-06,R010,SKU002,Rail,410,6150,6
2025-03-31,R013,SKU009,Rail,984,16728,5
2025-01-12,R009,SKU009,Rail,425,5100,2
2025-03-15,R010,SKU001,Truck,643,11574,3
2025-04-19,R017,SKU006,Rail,589,5890,6
2025-02-01,R009,SKU016,Rail,561,5049,1
2025-04-03,R012,SKU015,Rail,365,6935,5
2025-03-04,R013,SKU012,Air,84,1512,7
2025-01-07,R009,SKU003,Rail,340,5100,1
2025-04-11,R018,SKU009,Truck,164,1148,7
2025-02-08,R017,SKU015,Air,322,4186,7
2025-01-14,R007,SKU005,Air,132,660,5
2025-04-29,R017,SKU019,Rail,110,1650,8
2025-02-09,R020,SKU001,Truck,467,2335,6
2025-03-03,R011,SKU013,Truck,599,2995,6
2025-03-14,R016,SKU013,Truck,293,3516,4
2025-01-20,R013,SKU011,Truck,498,7968,3
2025-02-12,R008,SKU020,Truck,676,12168,2
2025-03-11,R009,SKU009,Air,683,6147,3
2025-04-30,R009,SKU009,Air,386,6176,5
2025-02-11,R019,SKU009,Air,522,9396,2
2025-01-18,R008,SKU008,Truck,254,2032,5
2025-04-02,R007,SKU012,Truck,464,4176,7
2025-01-13,R004,SKU013,Rail,211,1899,2
2025-03-03,R002,SKU015,Rail,261,3132,7
2025-02-06,R014,SKU016,Air,57,627,5
2025-04-28,R011,SKU011,Rail,665,7315,5
2025-04-14,R020,SKU020,Truck,267,1869,2
2025-02-28,R019,SKU001,Truck,540,2700,6
2025-01-27,R019,SKU018,Truck,633,5697,2
2025-03-07,R019,SKU019,Truck,57,456,9
2025-04-09,R006,SKU002,Air,257,4883,4
2025-01-02,R006,SKU014,Rail,556,4448,4
2025-03-25,R014,SKU001,Air,678,6102,4
2025-02-21,R020,SKU014,Rail,548,8220,9
2025-03-19,R004,SKU004,Rail,925,11100,7
2025-03-25,R010,SKU014,Rail,558,9486,9
2025-03-23,R014,SKU010,Rail,820,13940,6
2025-01-07,R006,SKU011,Air,640,7680,5
2025-02-27,R012,SKU013,Truck,581,2905,8
2025-01-21,R003,SKU013,Truck,857,15426,6
2025-01-11,R008,SKU010,Air,431,4741,3
2025-02-24,R003,SKU012,Air,990,12870,5
2025-02-09,R003,SKU012,Air,222,1554,8
2025-04-15,R006,SKU001,Air,129,645,2
2025-03-02,R007,SKU003,Rail,704,4224,5
2025-01-17,R014,SKU019,Truck,868,5208,4
2025-01-21,R003,SKU016,Rail,895,8055,7
2025-04-16,R008,SKU009,Air,221,3536,6
2025-01-15,R008,SKU015,Air,819,10647,6
2025-01-26,R008,SKU008,Rail,662,3310,9
2025-01-07,R010,SKU001,Rail,465,8370,3
2025-01-09,R012,SKU011,Truck,295,2655,4
2025-02-18,R001,SKU001,Rail,474,2370,8
2025-01-13,R011,SKU017,Truck,890,10680,1
2025-01-23,R002,SKU008,Rail,414,7452,6
2025-03-26,R011,SKU011,Truck,141,2538,8
2025-01-12,R016,SKU001,Rail,914,7312,2
2025-04-16,R016,SKU011,Truck,966,4830,2
2025-01-21,R001,SKU007,Air,652,10432,2
2025-02-03,R008,SKU016,Rail,901,8109,9
2025-03-09,R008,SKU013,Truck,310,1550,7
2025-01-10,R016,SKU003,Air,448,8064,6
2025-04-16,R019,SKU007,Air,182,2002,6
2025-04-03,R002,SKU003,Air,83,1494,3
2025-03-23,R009,SKU001,Rail,358,6444,9
2025-03-05,R011,SKU008,Rail,891,9801,7
2025-02-02,R009,SKU014,Rail,789,8679,9
2025-01-02,R020,SKU011,Rail,725,5075,4
2025-01-25,R009,SKU001,Truck,604,8456,9
2025-02-02,R009,SKU013,Rail,793,13481,8
2025-03-03,R017,SKU008,Truck,328,4920,9
2025-02-12,R016,SKU011,Truck,969,12597,7
2025-03-15,R003,SKU011,Truck,742,11130,8
2025-01-27,R017,SKU001,Air,768,4608,5
2025-01-11,R005,SKU009,Air,583,6996,6
2025-03-12,R007,SKU012,Truck,954,4770,3
2025-03-10,R004,SKU011,Truck,466,7922,4
2025-02-06,R002,SKU020,Truck,363,2541,7
2025-01-16,R018,SKU004,Air,553,9401,2
2025-02-28,R003,SKU010,Rail,785,12560,4
2025-01-02,R018,SKU008,Truck,689,8957,8
2025-01-26,R008,SKU003,Truck,960,13440,5
2025-01-18,R003,SKU012,Rail,786,6288,6
2025-02-26,R013,SKU008,Rail,328,3936,9
2025-03-24,R019,SKU008,Truck,126,2142,4
2025-02-24,R011,SKU010,Rail,959,17262,5
2025-04-19,R017,SKU015,Truck,765,9945,4
2025-01-19,R005,SKU007,Truck,149,2682,6
2025-01-19,R010,SKU004,Air,364,6188,3
2025-02-23,R010,SKU008,Rail,786,11004,1
2025-01-23,R010,SKU002,Rail,630,5670,7
2025-01-09,R009,SKU020,Air,137,685,9
2025-03-24,R005,SKU008,Rail,260,3900,7
2025-03-07,R002,SKU003,Truck,273,4095,9
2025-04-17,R019,SKU013,Rail,914,13710,6
2025-01-08,R014,SKU019,Rail,322,1932,5
2025-02-24,R006,SKU020,Rail,886,12404,3
2025-03-06,R016,SKU006,Rail,655,9170,8
2025-02-21,R020,SKU019,Air,128,1152,4
2025-04-25,R010,SKU019,Rail,441,8379,4
2025-01-01,R013,SKU020,Air,179,2327,3
2025-02-10,R018,SKU017,Rail,520,2600,3
2025-02-24,R002,SKU019,Truck,624,4368,9
2025-03-12,R017,SKU011,Truck,999,18981,4
2025-03-06,R018,SKU009,Truck,608,11552,1
2025-04-19,R020,SKU004,Rail,285,1995,9
2025-04-28,R006,SKU007,Truck,399,4788,5
2025-04-24,R007,SKU013,Truck,209,2508,6
2025-02-08,R002,SKU001,Truck,640,7040,7
2025-03-25,R004,SKU013,Air,187,1496,6
2025-01-27,R008,SKU003,Truck,119,2023,2
2025-02-17,R014,SKU011,Truck,733,5864,6
2025-03-12,R001,SKU011,Air,967,16439,6
2025-03-05,R007,SKU010,Air,77,1078,8
2025-04-17,R001,SKU018,Rail,671,12749,7
2025-04-06,R001,SKU012,Rail,258,4644,1
2025-02-20,R005,SKU004,Truck,945,5670,3
2025-01-30,R002,SKU008,Air,586,4102,3
2025-03-12,R014,SKU008,Rail,850,7650,4
2025-03-19,R007,SKU013,Rail,855,6840,7
2025-03-14,R008,SKU002,Rail,858,9438,5
2025-03-05,R007,SKU017,Rail,872,13080,3
2025-04-27,R015,SKU008,Truck,303,3939,5
2025-02-01,R008,SKU018,Air,422,6752,2
2025-01-30,R006,SKU012,Truck,201,1005,9
2025-03-30,R016,SKU020,Truck,101,1010,4
2025-04-15,R008,SKU020,Rail,573,6303,8
2025-04-04,R003,SKU010,Rail,218,2616,5
2025-01-13,R002,SKU005,Air,692,8304,9
2025-01-03,R010,SKU006,Air,837,10881,1
2025-03-09,R017,SKU010,Air,760,8360,2
2025-01-26,R002,SKU008,Rail,769,6152,2
2025-03-10,R011,SKU016,Air,280,2800,2
2025-03-23,R008,SKU020,Truck,623,8722,1
2025-02-10,R008,SKU013,Air,866,11258,5
2025-03-03,R010,SKU008,Rail,616,8008,7
2025-04-06,R005,SKU004,Air,673,3365,2
2025-02-19,R009,SKU019,Truck,812,5684,2
2025-02-03,R006,SKU017,Truck,879,16701,5
2025-03-16,R004,SKU009,Air,801,12015,4
2025-04-23,R002,SKU020,Truck,588,3528,2
2025-01-11,R012,SKU014,Air,766,5362,7
2025-02-28,R019,SKU015,Truck,104,520,3
2025-04-04,R010,SKU005,Rail,636,3816,9
2025-02-23,R014,SKU009,Rail,861,9471,6
2025-03-09,R018,SKU006,Truck,845,8450,1
2025-01-31,R012,SKU010,Air,649,10384,4
2025-04-30,R016,SKU001,Rail,187,2057,3
2025-03-15,R009,SKU002,Truck,635,11430,1
2025-03-31,R005,SKU002,Truck,702,7020,8
2025-04-16,R005,SKU002,Air,883,15894,6
2025-02-01,R008,SKU001,Air,759,6072,5
2025-04-08,R006,SKU008,Air,530,6360,7
2025-03-01,R013,SKU017,Rail,67,1005,8
2025-01-21,R006,SKU012,Air,659,7249,6
2025-03-09,R016,SKU020,Truck,718,5026,8
2025-01-03,R014,SKU014,Air,204,1020,4
2025-01-04,R001,SKU011,Air,765,14535,9
2025-01-26,R004,SKU015,Air,151,1510,2
2025-03-28,R008,SKU009,Air,409,3272,1
2025-04-25,R015,SKU001,Air,778,8558,3
2025-01-23,R016,SKU012,Air,915,16470,8
2025-04-25,R011,SKU011,Rail,118,1062,9
2025-03-29,R002,SKU010,Air,899,14384,7
2025-03-20,R012,SKU015,Truck,526,4208,3
2025-03-21,R007,SKU019,Truck,277,2770,9
2025-01-17,R002,SKU001,Air,272,4896,5
2025-01-04,R010,SKU013,Truck,265,4240,7
2025-01-18,R018,SKU011,Rail,541,2705,5
2025-04-06,R014,SKU016,Truck,440,3080,9
2025-03-10,R010,SKU017,Rail,552,5520,9
2025-01-12,R012,SKU020,Rail,786,14148,6
2025-03-09,R010,SKU017,Air,732,3660,5
2025-04-30,R013,SKU014,Rail,941,16938,6
2025-02-07,R020,SKU001,Air,167,3006,4
2025-03-11,R020,SKU002,Truck,598,11362,7
2025-04-14,R010,SKU017,Truck,83,1245,2
2025-01-27,R004,SKU016,Truck,538,8608,5
2025-04-09,R007,SKU006,Rail,112,2016,2
2025-01-28,R012,SKU015,Rail,648,9072,3
2025-02-03,R011,SKU002,Air,477,7155,4
2025-02-21,R005,SKU014,Air,684,12312,1
2025-04-21,R017,SKU020,Truck,893,10716,5
2025-04-08,R010,SKU017,Rail,585,9945,8
2025-03-17,R004,SKU001,Truck,459,5508,3
2025-02-02,R020,SKU007,Rail,573,5157,6
2025-03-25,R011,SKU017,Air,574,7462,3
2025-03-31,R005,SKU020,Rail,734,9542,5
2025-01-23,R017,SKU003,Rail,174,2436,1
2025-03-11,R009,SKU014,Truck,854,9394,6
2025-03-25,R016,SKU008,Air,237,2607,2
2025-02-10,R019,SKU010,Truck,459,2754,3
2025-01-06,R015,SKU016,Rail,158,2528,1
2025-01-18,R001,SKU020,Rail,237,1896,2
2025-01-10,R008,SKU020,Rail,812,4060,5
2025-02-28,R004,SKU004,Air,462,6468,6
2025-01-28,R013,SKU009,Air,106,1696,6
2025-02-19,R017,SKU018,Truck,743,14117,8
2025-02-01,R006,SKU011,Rail,815,9780,3
2025-02-16,R006,SKU019,Air,952,12376,2
2025-01-27,R014,SKU002,Truck,536,5360,5
2025-02-25,R018,SKU012,Air,449,7184,6
2025-01-01,R011,SKU012,Air,154,924,9
2025-01-21,R001,SKU008,Truck,973,15568,4
2025-03-06,R014,SKU012,Truck,925,8325,2
2025-02-05,R018,SKU011,Air,675,5400,5
2025-01-30,R009,SKU015,Air,337,4044,7
2025-01-27,R008,SKU010,Truck,828,7452,3
2025-02-13,R001,SKU007,Air,872,14824,4
2025-03-28,R006,SKU010,Air,185,3330,8
2025-04-29,R008,SKU018,Truck,543,7059,6
2025-04-21,R017,SKU020,Air,646,5168,9
2025-03-22,R009,SKU003,Air,518,7770,6
2025-02-21,R018,SKU005,Air,182,3094,6
2025-04-23,R003,SKU014,Truck,720,7920,2
2025-03-15,R019,SKU019,Truck,344,5504,8
2025-02-17,R016,SKU016,Truck,303,5151,4
2025-02-11,R018,SKU009,Rail,891,4455,2
2025-04-20,R011,SKU006,Rail,552,9936,6
2025-03-06,R017,SKU017,Truck,689,9646,1
2025-01-02,R020,SKU018,Air,597,5373,4
2025-01-03,R004,SKU003,Rail,277,3324,6
2025-02-06,R006,SKU008,Truck,257,3855,1
2025-03-19,R010,SKU013,Rail,391,4692,9
2025-04-05,R011,SKU004,Air,218,3488,8
2025-02-14,R011,SKU001,Truck,208,2496,2
2025-02-06,R004,SKU011,Truck,221,1547,9
2025-04-05,R008,SKU017,Rail,373,2984,7
2025-01-10,R004,SKU006,Truck,859,6872,1
2025-04-26,R011,SKU006,Rail,936,12168,2
2025-04-29,R016,SKU002,Truck,161,2576,1
2025-03-18,R013,SKU004,Air,115,575,2
2025-03-31,R012,SKU006,Truck,722,13718,3
2025-04-02,R006,SKU010,Truck,679,8148,6
2025-03-16,R020,SKU014,Truck,350,5250,9
2025-04-04,R011,SKU010,Rail,998,14970,8
2025-03-10,R016,SKU005,Truck,281,5339,9
2025-04-21,R014,SKU008,Air,816,15504,7
2025-04-18,R015,SKU001,Air,448,6272,6
2025-01-16,R012,SKU014,Truck,763,12971,8
2025-02-26,R018,SKU011,Truck,709,10635,7
2025-01-14,R013,SKU012,Air,254,1270,8
2025-03-17,R013,SKU009,Truck,313,1878,8
2025-04-30,R009,SKU018,Truck,56,952,2
2025-02-25,R020,SKU008,Truck,625,8125,1
2025-04-03,R009,SKU014,Air,391,3128,1
2025-03-18,R012,SKU010,Rail,375,5625,7
2025-03-12,R004,SKU020,Truck,349,6282,9
2025-01-31,R020,SKU002,Rail,794,7940,6
2025-01-23,R020,SKU005,Air,227,2497,5
2025-02-02,R009,SKU020,Air,825,12375,7
2025-01-21,R015,SKU017,Truck,249,2241,4
2025-04-01,R020,SKU015,Truck,711,9954,1
2025-02-05,R006,SKU001,Rail,691,6219,3
2025-03-19,R009,SKU007,Truck,176,2112,4
2025-03-02,R011,SKU010,Truck,605,3025,5
2025-02-26,R006,SKU008,Truck,55,385,2
2025-01-25,R005,SKU018,Rail,521,4689,2
2025-04-03,R018,SKU005,Rail,124,1364,8
2025-04-09,R020,SKU011,Rail,804,12060,6
2025-02-10,R016,SKU012,Truck,411,2466,7
2025-04-10,R006,SKU016,Rail,78,702,7
2025-04-11,R009,SKU013,Truck,880,9680,4
2025-01-01,R014,SKU020,Air,626,10642,4
2025-01-23,R012,SKU018,Air,824,15656,6
2025-04-15,R015,SKU002,Rail,798,11970,6
2025-02-23,R006,SKU019,Truck,925,15725,3
2025-04-24,R013,SKU013,Air,420,7980,5
2025-03-10,R018,SKU002,Rail,291,5238,6
2025-04-02,R020,SKU007,Rail,453,7701,3
2025-02-01,R020,SKU017,Air,185,1665,7
2025-04-25,R006,SKU019,Rail,229,2748,3
2025-03-10,R001,SKU001,Air,777,8547,1
2025-02-07,R012,SKU002,Truck,443,3987,5
2025-03-07,R005,SKU012,Rail,64,704,4
2025-03-23,R014,SKU006,Truck,732,10248,8
2025-01-23,R006,SKU009,Air,911,14576,8
2025-04-22,R001,SKU019,Truck,925,7400,9
2025-01-29,R014,SKU008,Rail,180,1260,7
2025-03-19,R012,SKU003,Truck,988,12844,5
2025-02-12,R010,SKU007,Air,826,6608,5
2025-04-09,R017,SKU015,Air,110,880,4
2025-03-16,R020,SKU007,Rail,649,9086,4
2025-01-13,R018,SKU001,Air,318,2226,8
2025-01-18,R020,SKU002,Rail,107,1605,2
2025-02-26,R009,SKU018,Air,712,10680,3
2025-03-14,R020,SKU018,Air,422,2110,3
2025-01-07,R009,SKU013,Truck,200,1800,4
2025-03-14,R010,SKU006,Rail,212,2332,4
2025-01-07,R005,SKU012,Truck,804,10452,4
2025-01-12,R002,SKU015,Rail,736,11040,8
2025-04-07,R004,SKU014,Rail,665,5320,2
2025-01-04,R009,SKU017,Air,239,2868,9
2025-04-02,R008,SKU013,Rail,483,2898,4
2025-03-06,R003,SKU012,Rail,189,2079,3
2025-03-12,R011,SKU013,Truck,677,5416,1
2025-03-04,R006,SKU015,Rail,536,6968,9
2025-03-26,R001,SKU018,Rail,803,12848,1
2025-04-02,R014,SKU019,Rail,779,12464,8
2025-02-01,R017,SKU006,Truck,399,6783,7
2025-01-19,R002,SKU020,Rail,474,4266,8
2025-04-15,R001,SKU011,Air,772,8492,2
2025-03-19,R020,SKU004,Air,367,6973,2
2025-03-29,R004,SKU016,Rail,640,4480,3
2025-04-22,R003,SKU012,Air,408,5304,4
2025-02-01,R007,SKU013,Rail,871,12194,9
2025-02-25,R019,SKU002,Rail,102,612,2
2025-03-26,R015,SKU001,Rail,620,4340,9
2025-02-01,R003,SKU010,Rail,663,3978,7
2025-02-10,R001,SKU008,Truck,140,2380,5
2025-02-08,R014,SKU009,Air,498,3486,8
2025-03-12,R015,SKU011,Truck,222,1776,6
2025-03-01,R004,SKU005,Air,224,2016,5
2025-04-17,R010,SKU018,Truck,495,5445,5
2025-01-15,R002,SKU006,Rail,933,16794,6
2025-01-19,R015,SKU006,Truck,409,5726,5
2025-01-30,R014,SKU011,Truck,191,2674,1
2025-03-16,R015,SKU010,Air,967,5802,8
2025-02-28,R011,SKU007,Rail,648,11016,7
2025-03-05,R013,SKU003,Truck,952,6664,6
2025-02-20,R009,SKU012,Air,674,8088,9
2025-04-16,R001,SKU018,Air,592,8880,4
2025-01-06,R008,SKU013,Air,598,5382,6
2025-01-16,R006,SKU015,Truck,441,3087,9
2025-01-21,R005,SKU009,Air,298,1788,5
2025-03-08,R020,SKU007,Air,511,6132,1
2025-03-10,R002,SKU008,Rail,152,1520,3
2025-04-12,R002,SKU019,Air,173,3114,1
2025-01-23,R003,SKU004,Rail,327,5886,3
2025-03-16,R003,SKU010,Truck,993,5958,5
2025-02-27,R016,SKU015,Rail,55,440,7
2025-02-14,R002,SKU001,Air,64,512,7
2025-04-20,R008,SKU015,Truck,790,10270,9
2025-03-08,R008,SKU007,Truck,652,9128,5
2025-03-06,R018,SKU019,Truck,195,1560,5
2025-04-17,R011,SKU001,Air,662,11254,4
2025-01-22,R008,SKU018,Rail,448,3136,4
2025-04-18,R020,SKU002,Truck,254,3048,3
2025-03-18,R016,SKU018,Truck,911,12754,7
2025-04-08,R004,SKU004,Truck,816,8976,7
2025-01-06,R005,SKU019,Air,791,8701,5
2025-02-02,R010,SKU002,Rail,581,10458,6
2025-04-27,R010,SKU007,Air,953,13342,1
2025-04-03,R016,SKU008,Rail,900,12600,2
2025-03-07,R002,SKU005,Air,944,11328,9
2025-04-17,R014,SKU016,Rail,423,3384,2
2025-04-17,R019,SKU014,Rail,277,4709,2
2025-03-24,R011,SKU009,Air,226,3164,5
2025-03-26,R016,SKU009,Truck,162,2916,7
2025-02-24,R015,SKU016,Rail,200,2000,1
2025-01-02,R006,SKU008,Air,553,8848,5
2025-01-21,R020,SKU018,Air,120,2160,9
2025-01-27,R004,SKU002,Air,224,2688,9
2025-02-05,R007,SKU008,Truck,918,7344,6
2025-01-22,R019,SKU018,Air,567,4536,3
2025-02-21,R015,SKU006,Air,962,17316,6
2025-03-07,R017,SKU016,Air,725,6525,8
2025-02-04,R013,SKU011,Truck,730,13870,5
2025-01-04,R009,SKU007,Rail,984,4920,4
2025-03-07,R007,SKU017,Air,779,6232,2
2025-04-27,R018,SKU007,Air,100,1800,8
2025-01-07,R006,SKU001,Air,430,3440,6
2025-01-18,R008,SKU018,Rail,278,3058,1
2025-03-11,R010,SKU011,Air,619,6809,3
2025-01-28,R005,SKU009,Truck,129,2193,7
2025-01-23,R015,SKU018,Truck,953,11436,3
2025-04-11,R020,SKU004,Rail,903,14448,1
2025-01-08,R013,SKU009,Rail,594,5940,1
2025-02-15,R013,SKU005,Truck,502,9538,3
2025-01-28,R003,SKU004,Rail,656,11808,6
2025-01-19,R017,SKU005,Air,172,1720,2
2025-02-25,R018,SKU012,Truck,734,13946,4
2025-04-05,R020,SKU018,Truck,395,2370,6
2025-03-25,R013,SKU008,Truck,592,8288,3
2025-03-12,R005,SKU015,Rail,524,2620,3
2025-03-30,R011,SKU005,Rail,464,3712,4
2025-01-02,R019,SKU007,Truck,861,12915,3
2025-04-18,R007,SKU009,Truck,855,11970,1
2025-04-24,R011,SKU003,Air,127,1270,7
2025-04-14,R018,SKU005,Air,139,834,3
2025-03-15,R008,SKU015,Truck,747,8964,6
2025-03-23,R018,SKU016,Truck,375,4875,6
2025-01-11,R008,SKU003,Truck,103,1957,3
2025-01-10,R009,SKU019,Air,622,11196,2
2025-01-22,R020,SKU013,Rail,492,5412,4
2025-02-08,R016,SKU008,Truck,677,8801,5
2025-01-11,R004,SKU014,Air,164,3116,7
2025-01-16,R003,SKU020,Rail,78,624,1
2025-04-24,R016,SKU008,Air,133,2128,2
2025-01-29,R004,SKU012,Air,220,1320,6
2025-02-18,R009,SKU019,Truck,415,6225,8
2025-03-06,R003,SKU020,Rail,736,8096,3
2025-03-03,R013,SKU001,Air,390,5460,3
2025-04-24,R005,SKU019,Rail,553,4424,2
2025-01-08,R008,SKU013,Rail,190,2280,1
2025-02-16,R020,SKU009,Rail,85,1445,3
2025-03-10,R014,SKU013,Air,316,3792,1
2025-01-27,R004,SKU013,Truck,922,9220,8
2025-01-30,R008,SKU013,Truck,412,4944,4
2025-01-06,R015,SKU007,Truck,986,15776,4
2025-04-05,R005,SKU019,Truck,683,9562,5
2025-04-04,R003,SKU007,Truck,636,8904,9
2025-04-04,R014,SKU006,Rail,170,850,2
2025-01-26,R004,SKU002,Air,933,7464,8
2025-03-19,R003,SKU020,Air,139,1807,3
2025-03-10,R011,SKU016,Truck,186,1860,5
2025-03-25,R002,SKU011,Rail,635,5715,8
2025-01-17,R003,SKU012,Air,432,6480,5
2025-02-11,R014,SKU012,Truck,204,3672,7
2025-04-16,R006,SKU012,Rail,293,4395,6
2025-02-27,R009,SKU011,Truck,157,942,9
2025-04-03,R013,SKU018,Rail,577,9809,8
2025-03-31,R019,SKU012,Rail,935,5610,1
2025-03-11,R011,SKU003,Truck,583,9911,6
2025-03-01,R013,SKU010,Air,721,7931,6
2025-01-28,R008,SKU001,Rail,271,2168,1
