date,sku_id,supplier,order_qty,lead_time_days,cost
2025-02-14,SKU006,SUP05,110,8,2750
2025-03-10,SKU007,SUP03,462,8,20328
2025-01-09,SKU020,SUP01,405,10,14985
2025-04-11,SKU006,SUP02,156,8,6708
2025-02-05,SKU019,SUP04,100,3,4300
2025-02-18,SKU005,SUP02,147,11,3234
2025-04-16,SKU018,SUP05,287,4,12915
2025-04-23,SKU011,SUP01,462,12,21252
2025-04-15,SKU017,SUP04,291,7,9021
2025-01-18,SKU016,SUP01,139,8,5004
2025-02-15,SKU014,SUP04,171,8,6156
2025-02-02,SKU003,SUP01,439,5,11414
2025-04-17,SKU015,SUP03,104,3,2496
2025-01-01,SKU007,SUP01,107,14,5243
2025-04-04,SKU002,SUP01,451,8,21197
2025-01-20,SKU014,SUP03,177,10,4602
2025-02-06,SKU003,SUP01,118,11,2360
2025-01-31,SKU005,SUP04,355,8,13135
2025-01-20,SKU009,SUP03,104,10,2184
2025-01-12,SKU007,SUP02,428,12,19688
2025-01-28,SKU005,SUP03,368,8,18032
2025-01-01,SKU010,SUP03,220,8,9680
2025-04-09,SKU013,SUP03,237,9,8058
2025-03-28,SKU004,SUP03,258,10,11868
2025-01-30,SKU002,SUP01,356,4,10680
2025-01-27,SKU008,SUP03,271,8,11653
2025-02-26,SKU016,SUP04,486,9,9720
2025-01-23,SKU006,SUP03,214,4,7704
2025-02-17,SKU007,SUP03,242,12,9922
2025-01-11,SKU007,SUP05,308,9,6468
2025-04-01,SKU007,SUP01,344,8,15480
2025-04-04,SKU012,SUP03,493,9,17255
2025-01-16,SKU015,SUP02,306,9,11934
2025-01-04,SKU003,SUP02,425,13,12750
2025-02-05,SKU010,SUP05,332,6,11952
2025-02-11,SKU013,SUP05,195,7,7020
2025-02-20,SKU017,SUP05,479,6,23471
2025-03-28,SKU006,SUP01,265,11,8480
2025-03-21,SKU016,SUP03,392,13,15680
2025-03-20,SKU008,SUP03,480,13,20160
2025-02-03,SKU002,SUP02,463,12,18057
2025-02-23,SKU009,SUP02,414,6,14076
2025-02-08,SKU014,SUP01,317,13,6657
2025-04-03,SKU009,SUP05,424,6,17808
2025-01-21,SKU001,SUP01,243,5,10935
2025-01-03,SKU003,SUP02,476,6,12376
2025-04-06,SKU016,SUP05,103,12,2163
2025-03-24,SKU014,SUP02,368,8,17296
2025-04-05,SKU012,SUP04,129,9,3999
2025-04-17,SKU014,SUP04,144,10,6192
2025-04-29,SKU003,SUP03,341,13,10912
2025-02-24,SKU006,SUP04,186,4,7254
2025-04-07,SKU002,SUP05,342,4,7524
2025-03-25,SKU010,SUP02,312,10,8736
2025-01-02,SKU003,SUP04,378,8,12096
2025-01-06,SKU010,SUP01,491,11,10311
2025-03-22,SKU020,SUP03,213,8,4686
2025-02-10,SKU008,SUP05,202,13,5252
2025-04-29,SKU008,SUP04,136,5,5168
2025-02-03,SKU014,SUP05,421,12,16419
2025-02-11,SKU017,SUP02,228,4,5244
2025-04-07,SKU017,SUP03,181,6,7964
2025-01-03,SKU012,SUP04,494,12,18772
2025-02-11,SKU003,SUP04,107,4,2996
2025-04-20,SKU001,SUP03,151,8,6946
2025-04-26,SKU013,SUP03,402,4,15276
2025-01-19,SKU006,SUP05,177,7,8673
2025-03-05,SKU011,SUP04,272,6,7616
2025-01-23,SKU013,SUP04,279,13,10602
2025-03-05,SKU001,SUP01,156,4,3588
2025-01-29,SKU004,SUP04,484,14,17908
2025-04-20,SKU013,SUP01,274,9,11234
2025-01-30,SKU008,SUP03,255,7,5355
2025-01-20,SKU011,SUP05,427,14,17080
2025-01-22,SKU009,SUP02,285,12,8550
2025-01-11,SKU016,SUP02,280,11,6160
2025-04-28,SKU004,SUP04,470,12,15040
2025-01-01,SKU012,SUP03,232,4,8352
2025-03-22,SKU020,SUP04,153,13,6426
2025-01-01,SKU010,SUP02,146,5,6424
2025-03-09,SKU006,SUP02,144,13,3024
2025-03-18,SKU015,SUP05,181,13,4344
2025-01-29,SKU014,SUP01,140,7,4200
2025-02-13,SKU017,SUP04,156,8,5304
2025-03-04,SKU017,SUP03,282,4,7896
2025-04-15,SKU007,SUP01,115,13,2875
2025-01-09,SKU013,SUP02,145,7,4350
2025-02-16,SKU006,SUP04,265,13,10335
2025-03-02,SKU004,SUP05,169,14,5408
2025-04-20,SKU013,SUP02,283,4,13018
2025-01-07,SKU004,SUP05,403,12,18135
2025-01-30,SKU020,SUP03,289,5,12138
2025-04-30,SKU013,SUP02,257,5,9509
2025-02-23,SKU019,SUP04,336,14,11424
2025-01-15,SKU010,SUP05,280,10,10640
2025-02-26,SKU009,SUP05,362,10,10136
2025-01-17,SKU015,SUP02,438,8,19272
2025-03-17,SKU015,SUP02,350,10,12950
2025-03-09,SKU011,SUP05,272,12,11152
2025-04-13,SKU011,SUP04,392,11,10976
2025-04-04,SKU001,SUP05,115,7,2760
2025-01-07,SKU008,SUP03,419,3,15503
2025-01-22,SKU011,SUP03,384,7,11520
2025-01-21,SKU009,SUP03,226,9,9266
2025-03-20,SKU011,SUP03,330,5,11550
2025-01-08,SKU010,SUP01,262,9,7074
2025-04-09,SKU016,SUP05,202,6,5050
2025-03-12,SKU012,SUP03,420,4,12600
2025-02-12,SKU017,SUP01,303,9,13938
2025-03-28,SKU019,SUP05,120,10,3840
2025-02-11,SKU019,SUP04,219,4,4380
2025-02-20,SKU002,SUP02,417,4,9591
2025-03-02,SKU010,SUP02,327,10,15042
2025-01-21,SKU018,SUP04,410,6,13940
2025-02-23,SKU018,SUP01,352,3,17248
2025-02-04,SKU013,SUP02,156,8,5148
2025-04-20,SKU014,SUP04,405,11,12555
2025-01-14,SKU016,SUP02,179,4,7697
2025-04-15,SKU008,SUP01,301,8,9030
2025-04-18,SKU001,SUP02,169,6,3718
2025-01-04,SKU006,SUP01,328,13,9184
2025-04-10,SKU014,SUP04,391,8,12903
2025-03-02,SKU010,SUP03,362,4,14118
2025-02-16,SKU008,SUP01,104,8,4680
2025-02-13,SKU007,SUP03,432,4,12528
2025-02-09,SKU011,SUP02,473,10,15136
2025-04-24,SKU012,SUP01,137,10,5891
2025-03-28,SKU014,SUP03,429,13,20163
2025-03-30,SKU002,SUP05,260,14,9620
2025-02-15,SKU003,SUP01,285,9,6840
2025-01-05,SKU002,SUP01,286,3,10868
2025-02-18,SKU009,SUP02,480,7,21120
2025-03-26,SKU017,SUP03,127,9,3302
2025-04-10,SKU003,SUP01,298,7,13410
2025-01-17,SKU017,SUP03,422,4,11394
2025-02-14,SKU006,SUP05,464,8,9280
2025-02-19,SKU007,SUP01,331,5,11585
2025-02-15,SKU020,SUP02,314,4,12560
2025-01-24,SKU016,SUP01,368,7,13616
2025-04-26,SKU011,SUP05,153,14,6273
2025-02-14,SKU001,SUP03,141,3,4935
2025-01-13,SKU016,SUP03,208,7,7696
2025-01-03,SKU012,SUP02,375,3,14250
2025-03-15,SKU014,SUP02,404,11,11716
2025-02-06,SKU006,SUP04,201,11,6633
2025-01-13,SKU013,SUP01,222,12,7770
2025-02-08,SKU003,SUP05,476,10,21420
2025-03-01,SKU005,SUP02,325,13,15275
2025-01-19,SKU011,SUP03,134,6,5092
2025-02-24,SKU015,SUP05,411,4,15207
2025-03-06,SKU011,SUP01,310,10,11780
2025-02-24,SKU016,SUP02,326,4,10106
2025-04-03,SKU010,SUP02,376,7,9024
2025-03-11,SKU003,SUP02,187,6,9163
2025-02-06,SKU015,SUP01,148,10,5476
2025-01-26,SKU010,SUP03,305,11,10980
2025-01-02,SKU017,SUP01,222,6,9546
2025-03-15,SKU012,SUP04,190,11,7030
2025-02-17,SKU007,SUP04,465,6,10230
2025-04-18,SKU016,SUP04,487,5,13636
2025-04-30,SKU014,SUP04,173,14,5363
2025-03-07,SKU019,SUP05,333,9,13320
2025-04-07,SKU001,SUP04,459,8,17901
2025-01-03,SKU013,SUP01,220,14,8580
2025-01-16,SKU011,SUP04,491,9,17185
2025-02-13,SKU006,SUP03,399,8,13965
2025-01-23,SKU016,SUP04,303,7,8484
2025-03-23,SKU009,SUP05,285,3,13110
2025-01-23,SKU005,SUP03,390,3,16380
2025-04-20,SKU018,SUP04,471,13,18840
2025-03-21,SKU009,SUP03,439,11,8780
2025-02-25,SKU008,SUP05,234,8,6084
2025-03-25,SKU020,SUP05,455,6,20020
2025-03-11,SKU014,SUP03,102,12,4386
2025-03-08,SKU004,SUP01,115,14,2875
2025-01-20,SKU003,SUP05,191,14,4584
2025-03-12,SKU005,SUP01,274,7,10686
2025-02-07,SKU008,SUP04,264,12,9504
2025-02-11,SKU001,SUP05,354,5,8850
2025-04-23,SKU002,SUP02,104,13,3016
2025-03-20,SKU018,SUP01,191,14,6112
2025-03-25,SKU002,SUP01,335,13,10050
2025-04-25,SKU012,SUP01,295,12,9145
2025-03-12,SKU006,SUP03,323,13,8075
2025-02-22,SKU003,SUP05,374,3,16082
2025-03-04,SKU004,SUP04,118,14,4602
2025-04-23,SKU019,SUP03,337,12,13480
2025-02-01,SKU009,SUP01,243,13,8505
2025-01-18,SKU010,SUP03,458,6,13740
2025-02-24,SKU003,SUP02,124,14,3844
2025-03-28,SKU017,SUP02,349,11,8376
2025-03-23,SKU009,SUP05,198,6,8712
2025-03-04,SKU018,SUP04,312,6,13104
2025-01-06,SKU009,SUP03,192,6,8832
2025-04-21,SKU017,SUP04,489,9,21516
2025-02-01,SKU017,SUP03,207,14,6624
2025-03-06,SKU018,SUP03,398,8,14726
2025-04-03,SKU010,SUP02,168,12,5712
2025-03-02,SKU014,SUP01,184,14,7728
2025-03-09,SKU012,SUP05,278,4,6950
2025-02-10,SKU019,SUP04,174,14,6090
2025-04-08,SKU018,SUP02,185,7,5180
2025-03-18,SKU007,SUP03,259,3,7511
2025-03-31,SKU018,SUP04,166,7,5478
2025-02-28,SKU015,SUP04,359,10,12565
2025-03-16,SKU004,SUP01,275,4,8800
2025-01-08,SKU012,SUP05,381,8,8382
2025-01-15,SKU008,SUP02,435,3,13050
2025-01-28,SKU001,SUP02,496,7,10416
2025-01-04,SKU002,SUP05,391,12,15640
2025-03-31,SKU015,SUP05,189,7,5859
2025-03-17,SKU005,SUP05,397,12,8337
2025-01-08,SKU005,SUP05,128,12,5376
2025-02-16,SKU015,SUP02,334,9,9686
2025-02-07,SKU005,SUP05,322,10,6440
2025-01-02,SKU017,SUP05,221,9,10608
2025-02-26,SKU009,SUP04,362,14,10498
2025-03-21,SKU010,SUP02,189,4,3969
2025-02-09,SKU014,SUP02,228,3,8208
2025-03-27,SKU005,SUP03,376,4,17296
2025-02-17,SKU009,SUP04,237,10,9243
2025-03-26,SKU004,SUP02,449,8,8980
2025-03-01,SKU008,SUP03,168,11,5376
2025-02-18,SKU010,SUP05,248,6,10912
2025-02-22,SKU013,SUP01,476,13,22372
2025-02-22,SKU009,SUP05,430,13,11610
2025-04-03,SKU007,SUP05,479,8,21076
2025-04-05,SKU020,SUP05,308,9,7700
2025-04-19,SKU016,SUP03,186,3,5952
2025-01-07,SKU013,SUP02,147,14,5292
2025-02-09,SKU007,SUP01,181,6,7783
2025-03-27,SKU002,SUP02,341,9,15004
2025-04-14,SKU014,SUP02,443,6,18163
2025-03-01,SKU014,SUP02,449,3,11225
2025-01-31,SKU008,SUP05,435,7,8700
2025-02-27,SKU018,SUP03,224,14,8288
2025-01-10,SKU002,SUP03,385,11,11550
2025-04-25,SKU003,SUP02,291,14,13095
2025-04-09,SKU019,SUP04,216,9,7776
2025-04-14,SKU003,SUP03,429,13,16302
2025-02-26,SKU015,SUP02,102,6,3468
2025-03-21,SKU005,SUP05,397,8,15880
2025-01-02,SKU014,SUP05,234,13,5148
2025-01-30,SKU012,SUP05,356,8,12460
2025-04-21,SKU001,SUP05,477,13,16218
2025-03-22,SKU009,SUP05,158,9,4898
2025-04-23,SKU011,SUP03,379,10,12886
2025-04-08,SKU010,SUP05,258,8,8514
2025-01-05,SKU017,SUP02,310,9,13950
2025-03-30,SKU018,SUP04,178,12,6408
2025-03-06,SKU004,SUP01,391,5,17595
2025-02-01,SKU005,SUP02,242,6,10890
2025-02-09,SKU002,SUP01,496,13,15872
2025-03-03,SKU014,SUP05,322,9,7728
2025-03-08,SKU018,SUP03,305,4,11285
2025-01-13,SKU002,SUP04,133,10,6384
2025-03-10,SKU011,SUP05,290,14,11600
2025-04-23,SKU016,SUP03,253,13,11385
2025-01-15,SKU018,SUP05,489,6,11247
2025-01-30,SKU013,SUP01,269,14,7263
2025-01-03,SKU009,SUP05,388,14,19012
2025-04-13,SKU015,SUP05,175,4,4550
2025-03-12,SKU015,SUP01,169,12,7774
2025-02-27,SKU009,SUP03,407,13,8140
2025-01-23,SKU013,SUP03,455,5,18655
2025-02-11,SKU013,SUP01,208,12,7072
2025-04-06,SKU015,SUP02,401,10,15238
2025-01-25,SKU018,SUP02,125,11,3875
2025-03-26,SKU014,SUP02,136,8,3264
2025-01-14,SKU004,SUP02,290,3,6090
2025-01-13,SKU020,SUP01,220,3,5280
2025-03-29,SKU008,SUP05,463,11,17131
2025-01-16,SKU019,SUP05,332,8,10292
2025-02-15,SKU010,SUP05,142,6,3408
2025-04-11,SKU017,SUP02,136,12,4080
2025-01-09,SKU015,SUP03,204,11,9180
2025-03-04,SKU006,SUP01,126,8,4788
2025-01-31,SKU006,SUP03,387,4,14319
2025-01-28,SKU007,SUP05,199,10,9353
2025-01-25,SKU007,SUP01,231,6,10395
2025-03-24,SKU004,SUP01,112,3,2352
2025-03-12,SKU017,SUP05,490,8,15680
2025-01-17,SKU001,SUP04,165,8,5115
2025-01-13,SKU020,SUP04,131,8,3668
2025-01-17,SKU018,SUP03,281,8,13207
2025-03-13,SKU018,SUP02,240,3,8160
2025-03-27,SKU006,SUP05,286,4,12012
2025-03-24,SKU017,SUP01,433,11,16454
2025-04-14,SKU015,SUP02,154,4,5698
2025-04-26,SKU002,SUP05,431,12,13361
2025-02-08,SKU002,SUP01,420,4,17640
2025-04-02,SKU017,SUP04,440,14,9240
2025-03-14,SKU017,SUP01,461,7,15213
2025-04-20,SKU015,SUP01,313,7,12833
2025-02-07,SKU009,SUP05,194,11,7760
2025-02-05,SKU001,SUP01,105,10,2310
2025-03-22,SKU020,SUP04,264,4,6864
2025-02-18,SKU015,SUP04,379,14,9854
2025-01-15,SKU005,SUP03,415,12,15770
2025-03-05,SKU010,SUP05,298,10,12516
2025-02-23,SKU015,SUP01,446,8,17840
2025-04-17,SKU006,SUP02,311,8,12129
2025-02-22,SKU015,SUP05,169,3,8281
2025-03-11,SKU016,SUP01,362,14,10498
2025-02-22,SKU008,SUP05,189,7,6993
2025-01-04,SKU020,SUP02,349,10,13262
2025-04-07,SKU009,SUP05,145,4,5075
2025-01-17,SKU016,SUP05,403,10,8060
2025-04-02,SKU017,SUP01,205,7,5330
2025-01-04,SKU001,SUP01,486,7,15552
2025-01-21,SKU009,SUP01,267,13,11748
2025-03-29,SKU014,SUP05,237,5,5451
2025-02-26,SKU012,SUP01,430,13,15050
2025-03-18,SKU014,SUP04,219,14,8322
2025-04-14,SKU004,SUP01,261,9,10701
2025-04-19,SKU007,SUP02,269,6,10760
2025-01-08,SKU013,SUP05,180,14,8820
2025-02-05,SKU009,SUP02,169,4,4732
2025-01-05,SKU012,SUP05,477,7,14787
2025-01-25,SKU015,SUP02,430,9,18490
2025-04-25,SKU017,SUP02,418,12,10032
2025-04-05,SKU017,SUP04,292,4,10512
2025-04-21,SKU008,SUP02,223,13,6021
2025-01-27,SKU005,SUP01,341,8,8184
2025-03-01,SKU019,SUP05,397,9,17468
2025-04-25,SKU004,SUP05,176,3,6512
2025-04-25,SKU017,SUP01,486,5,10206
2025-02-16,SKU003,SUP05,227,12,8853
2025-02-03,SKU015,SUP05,420,12,18060
2025-02-01,SKU002,SUP01,215,6,9030
2025-02-20,SKU012,SUP04,493,5,19227
2025-03-15,SKU019,SUP02,108,7,5076
2025-03-02,SKU003,SUP03,222,6,9324
2025-01-14,SKU006,SUP05,418,9,12958
2025-03-05,SKU020,SUP04,223,13,5575
2025-02-27,SKU007,SUP02,347,12,11798
2025-03-14,SKU003,SUP05,447,12,15198
2025-01-03,SKU018,SUP03,490,10,19600
2025-01-31,SKU014,SUP03,103,5,2266
2025-01-09,SKU004,SUP03,443,14,13290
2025-03-20,SKU004,SUP05,322,10,6762
2025-02-19,SKU003,SUP03,184,5,9016
2025-03-17,SKU014,SUP02,378,13,12096
2025-01-16,SKU017,SUP02,368,10,16560
2025-02-14,SKU008,SUP01,131,10,2620
2025-02-04,SKU004,SUP03,447,4,21456
2025-02-12,SKU011,SUP03,220,14,4620
2025-01-31,SKU005,SUP03,384,11,9984
2025-02-27,SKU012,SUP04,278,4,13066
2025-02-19,SKU009,SUP02,389,10,13615
2025-01-28,SKU014,SUP03,466,5,11650
2025-04-12,SKU020,SUP04,110,6,3630
2025-01-13,SKU015,SUP01,363,13,15609
2025-01-11,SKU016,SUP03,122,9,2928
2025-02-01,SKU012,SUP03,193,12,5983
2025-03-10,SKU019,SUP05,406,3,15834
2025-01-30,SKU012,SUP05,280,13,8120
2025-02-04,SKU018,SUP04,337,6,9773
2025-02-26,SKU007,SUP02,449,5,9429
2025-03-30,SKU006,SUP02,135,6,3915
2025-03-15,SKU013,SUP04,477,7,16218
2025-01-30,SKU008,SUP02,111,3,3885
2025-01-30,SKU001,SUP04,478,10,11950
2025-01-21,SKU010,SUP02,162,4,5184
2025-02-06,SKU012,SUP05,145,12,3480
2025-01-05,SKU017,SUP05,340,13,6800
2025-03-29,SKU013,SUP02,245,10,11760
2025-01-28,SKU006,SUP05,472,8,18408
2025-01-11,SKU019,SUP03,439,11,14048
2025-02-16,SKU011,SUP01,424,8,20776
2025-01-14,SKU015,SUP01,237,12,9717
2025-04-05,SKU013,SUP01,164,14,4264
2025-02-04,SKU001,SUP03,353,10,11296
2025-02-26,SKU002,SUP01,405,8,18225
2025-04-10,SKU016,SUP04,126,5,5922
2025-01-11,SKU005,SUP01,363,5,8349
2025-04-15,SKU003,SUP05,223,10,5575
2025-03-08,SKU016,SUP05,488,8,22448
2025-04-09,SKU008,SUP04,252,7,9072
2025-03-13,SKU019,SUP05,108,14,3456
2025-01-23,SKU008,SUP03,153,14,5202
2025-02-21,SKU019,SUP04,200,10,8000
2025-01-02,SKU007,SUP03,431,6,9482
2025-04-14,SKU018,SUP02,155,7,5425
2025-02-24,SKU012,SUP01,352,10,8448
2025-02-21,SKU019,SUP04,462,6,14784
2025-03-28,SKU013,SUP05,180,7,8640
2025-02-17,SKU017,SUP03,281,9,7306
2025-03-28,SKU009,SUP02,214,9,5350
2025-03-03,SKU001,SUP02,234,4,5382
2025-03-28,SKU020,SUP05,206,11,4944
2025-01-03,SKU020,SUP01,325,12,13000
2025-04-03,SKU010,SUP05,395,4,15405
2025-04-12,SKU011,SUP05,391,11,10166
2025-04-08,SKU015,SUP01,186,5,4464
2025-03-24,SKU003,SUP04,458,11,10992
2025-03-17,SKU004,SUP04,182,10,5278
2025-01-28,SKU001,SUP03,341,14,11935
2025-03-16,SKU011,SUP04,314,8,10362
2025-03-22,SKU019,SUP03,173,13,7266
2025-03-24,SKU004,SUP03,266,6,7448
2025-03-01,SKU002,SUP03,452,10,20792
2025-01-19,SKU016,SUP04,289,11,11849
2025-04-28,SKU006,SUP05,353,5,14473
2025-01-04,SKU002,SUP03,465,6,16275
2025-02-12,SKU013,SUP01,240,9,11280
2025-02-06,SKU006,SUP01,489,9,12225
2025-03-27,SKU002,SUP05,169,12,4056
2025-01-20,SKU012,SUP02,404,4,12120
2025-04-07,SKU007,SUP03,339,9,9153
2025-01-30,SKU006,SUP02,186,14,9114
2025-02-22,SKU006,SUP01,362,14,16652
2025-02-18,SKU015,SUP05,158,13,4740
2025-03-25,SKU013,SUP05,257,10,6682
2025-03-25,SKU013,SUP03,278,8,7506
2025-04-25,SKU005,SUP02,452,12,14012
2025-04-30,SKU007,SUP02,394,6,14578
2025-02-26,SKU004,SUP02,238,6,9044
2025-03-06,SKU002,SUP01,296,4,6808
2025-04-01,SKU007,SUP05,404,5,18180
2025-02-10,SKU001,SUP02,343,7,12005
2025-02-27,SKU003,SUP03,499,3,20459
2025-03-02,SKU012,SUP04,291,10,7275
2025-02-04,SKU007,SUP03,195,11,5265
2025-04-21,SKU019,SUP05,497,13,18389
2025-04-09,SKU004,SUP03,316,14,10112
2025-04-01,SKU010,SUP02,427,9,15372
2025-01-22,SKU006,SUP01,159,12,7314
2025-02-09,SKU007,SUP05,282,7,10434
2025-04-22,SKU015,SUP02,128,14,5120
2025-04-07,SKU006,SUP02,239,3,8126
2025-04-19,SKU001,SUP01,127,7,4191
2025-04-27,SKU017,SUP05,303,13,7575
2025-04-25,SKU020,SUP05,499,14,23952
2025-02-21,SKU020,SUP02,272,3,10064
2025-01-02,SKU002,SUP02,260,12,12740
2025-04-30,SKU001,SUP01,209,12,7942
2025-02-26,SKU008,SUP02,130,6,5590
2025-01-12,SKU009,SUP01,363,14,13068
2025-03-21,SKU015,SUP01,203,6,9135
2025-03-19,SKU012,SUP03,210,6,10290
2025-01-04,SKU002,SUP04,439,10,16243
2025-02-16,SKU008,SUP04,205,13,4305
2025-03-14,SKU016,SUP02,239,7,6214
2025-01-15,SKU013,SUP03,246,7,9840
2025-03-23,SKU017,SUP03,394,13,16548
2025-04-23,SKU003,SUP05,166,8,4150
2025-01-31,SKU006,SUP02,209,13,7315
2025-03-27,SKU019,SUP03,484,8,13552
2025-02-14,SKU008,SUP02,235,14,7050
2025-04-15,SKU010,SUP01,374,13,16082
2025-04-23,SKU004,SUP04,439,10,20633
2025-04-28,SKU016,SUP04,100,11,3000
2025-02-13,SKU009,SUP05,108,8,2700
2025-02-21,SKU003,SUP03,499,4,11477
2025-04-15,SKU007,SUP03,475,11,9500
2025-04-18,SKU001,SUP01,294,6,7644
2025-01-31,SKU015,SUP01,457,8,10968
2025-03-16,SKU017,SUP03,239,6,11711
2025-03-15,SKU007,SUP05,163,4,6194
2025-04-04,SKU001,SUP05,256,10,5888
2025-02-19,SKU012,SUP04,221,6,5304
2025-03-24,SKU009,SUP01,130,9,4030
2025-01-10,SKU020,SUP05,240,9,6000
2025-01-31,SKU009,SUP03,187,13,8415
2025-01-11,SKU004,SUP01,100,7,3100
2025-04-10,SKU005,SUP05,228,10,7752
2025-02-13,SKU019,SUP01,430,13,18060
2025-04-14,SKU004,SUP02,333,10,10989
2025-04-10,SKU020,SUP02,390,14,8580
2025-01-04,SKU012,SUP05,161,4,7567
2025-01-19,SKU011,SUP04,181,13,5973
2025-02-23,SKU003,SUP02,300,10,7200
2025-04-03,SKU009,SUP05,216,13,6480
2025-04-26,SKU012,SUP03,112,12,3136
2025-03-09,SKU007,SUP05,490,14,13230
2025-03-19,SKU010,SUP05,403,13,8463
2025-04-02,SKU015,SUP05,187,8,8041
2025-01-13,SKU017,SUP01,465,11,17670
2025-04-19,SKU007,SUP03,274,9,9864
2025-04-27,SKU018,SUP03,412,5,17716
2025-03-27,SKU007,SUP05,365,14,9490
2025-02-27,SKU011,SUP02,262,13,10480
2025-01-22,SKU009,SUP04,363,10,16335
2025-04-05,SKU012,SUP04,168,3,6552
2025-01-11,SKU015,SUP01,112,6,4592
2025-02-14,SKU013,SUP03,424,11,19080
2025-03-19,SKU003,SUP02,413,10,17759
2025-04-02,SKU017,SUP01,191,9,7067
2025-03-02,SKU004,SUP02,267,12,11748
2025-02-14,SKU017,SUP01,344,6,9976
2025-04-27,SKU008,SUP02,272,14,10880
2025-04-19,SKU010,SUP05,484,11,10648
2025-04-23,SKU010,SUP03,105,9,3150
2025-03-21,SKU004,SUP04,323,4,8398
2025-02-12,SKU005,SUP05,149,9,3129
2025-02-06,SKU005,SUP03,374,13,8976
2025-02-13,SKU013,SUP04,234,4,11466
2025-04-28,SKU014,SUP01,317,7,12363
2025-02-23,SKU012,SUP04,322,3,11270
2025-02-26,SKU010,SUP03,324,8,7128
2025-02-20,SKU007,SUP03,396,8,12276
2025-04-20,SKU001,SUP01,496,7,10416
2025-01-03,SKU011,SUP05,415,4,13695
2025-04-02,SKU013,SUP04,326,10,10432
2025-02-23,SKU012,SUP02,373,3,9698
2025-03-27,SKU013,SUP05,227,8,9080
2025-01-19,SKU019,SUP05,123,14,4305
2025-02-04,SKU014,SUP05,158,8,5688
2025-02-17,SKU002,SUP01,176,12,6864
2025-03-26,SKU012,SUP04,238,5,6902
2025-04-24,SKU003,SUP02,497,10,17892
2025-03-10,SKU017,SUP05,497,5,21868
2025-02-16,SKU012,SUP01,180,10,6840
2025-01-27,SKU007,SUP02,296,4,10360
2025-03-03,SKU013,SUP03,330,9,7260
2025-01-06,SKU005,SUP01,324,4,13608
2025-03-08,SKU019,SUP02,238,10,9282
2025-02-24,SKU011,SUP05,441,10,10143
2025-01-13,SKU006,SUP05,355,4,15620
2025-03-01,SKU006,SUP02,231,9,6699
2025-02-02,SKU013,SUP04,496,3,22816
2025-01-14,SKU008,SUP02,441,3,20286
2025-03-01,SKU017,SUP04,448,6,18816
2025-01-05,SKU018,SUP04,247,13,6669
2025-04-28,SKU009,SUP02,380,6,11020
2025-01-07,SKU019,SUP05,296,8,9176
2025-02-13,SKU014,SUP04,151,7,5889
2025-02-15,SKU016,SUP01,229,3,5267
2025-03-19,SKU014,SUP04,210,14,6510
2025-03-18,SKU010,SUP05,256,10,5888
2025-02-02,SKU014,SUP01,137,12,6713
2025-04-30,SKU011,SUP05,382,9,11460
2025-04-20,SKU011,SUP02,433,11,8660
2025-01-11,SKU018,SUP01,231,8,7623
2025-03-13,SKU015,SUP01,173,4,7612
2025-04-18,SKU004,SUP03,254,3,5080
2025-04-15,SKU020,SUP05,302,5,12080
2025-04-23,SKU003,SUP04,304,14,12464
2025-02-26,SKU019,SUP04,152,10,4256
2025-02-20,SKU019,SUP01,324,3,10692
2025-02-13,SKU002,SUP03,482,14,20726
2025-04-11,SKU003,SUP02,456,5,19152
2025-02-03,SKU009,SUP02,158,4,6478
2025-04-25,SKU003,SUP02,341,7,16027
2025-03-16,SKU012,SUP03,361,14,14440
2025-01-20,SKU006,SUP04,497,10,13916
2025-02-18,SKU012,SUP01,439,8,11853
2025-04-05,SKU012,SUP01,262,14,6026
2025-01-10,SKU002,SUP05,332,5,12948
2025-04-05,SKU020,SUP01,104,7,2184
2025-01-15,SKU001,SUP05,200,9,6000
2025-03-31,SKU010,SUP02,449,14,14817
2025-04-30,SKU005,SUP01,354,4,10266
2025-04-05,SKU018,SUP05,116,13,2784
2025-04-27,SKU006,SUP03,147,7,5880
2025-03-29,SKU016,SUP01,268,8,11792
2025-03-07,SKU019,SUP01,456,4,13680
2025-02-02,SKU009,SUP03,188,8,5640
2025-01-27,SKU008,SUP05,130,13,4030
2025-02-10,SKU015,SUP05,178,4,6052
2025-04-05,SKU020,SUP03,205,9,5945
2025-03-31,SKU010,SUP05,312,4,9672
2025-02-01,SKU009,SUP01,408,14,12648
2025-02-04,SKU008,SUP05,479,3,18681
2025-03-04,SKU010,SUP01,117,11,3159
2025-02-15,SKU011,SUP05,499,11,13972
2025-04-25,SKU005,SUP05,110,5,2750
2025-01-10,SKU016,SUP05,424,4,16112
2025-04-29,SKU010,SUP02,143,7,3146
2025-02-05,SKU012,SUP04,390,4,14820
2025-04-11,SKU014,SUP05,341,13,7161
2025-01-10,SKU011,SUP05,193,7,6948
2025-04-07,SKU014,SUP04,179,7,3938
2025-04-19,SKU019,SUP04,182,3,5460
2025-01-03,SKU002,SUP02,337,12,13817
2025-04-27,SKU017,SUP02,282,14,9870
2025-03-21,SKU007,SUP04,411,5,15618
2025-03-17,SKU009,SUP01,448,13,10752
2025-01-26,SKU014,SUP01,262,13,10480
2025-03-09,SKU020,SUP01,354,8,16638
2025-03-15,SKU004,SUP01,317,8,12680
