date,sku_id,store_id,quantity,revenue
2025-04-27,SKU010,STR07,84,15204
2025-02-22,SKU019,STR05,74,17612
2025-03-15,SKU017,STR04,145,17400
2025-01-18,SKU018,STR01,191,44885
2025-03-07,SKU019,STR02,85,13685
2025-01-01,SKU019,STR05,91,9100
2025-04-06,SKU020,STR06,149,20562
2025-01-30,SKU007,STR06,170,47090
2025-02-14,SKU010,STR08,121,28677
2025-01-14,SKU014,STR04,167,29058
2025-01-06,SKU001,STR03,152,28424
2025-03-23,SKU003,STR04,111,22866
2025-04-11,SKU019,STR05,105,30345
2025-02-03,SKU004,STR09,59,9735
2025-01-08,SKU001,STR06,172,27692
2025-01-28,SKU010,STR01,116,27376
2025-01-05,SKU010,STR10,189,34209
2025-02-27,SKU001,STR03,118,22184
2025-03-05,SKU017,STR08,66,11352
2025-02-01,SKU006,STR01,70,16380
2025-01-07,SKU015,STR07,76,8132
2025-03-14,SKU015,STR02,96,17760
2025-04-24,SKU010,STR06,163,21516
2025-01-07,SKU003,STR04,62,7130
2025-03-21,SKU005,STR04,87,24099
2025-02-07,SKU007,STR08,112,24528
2025-02-17,SKU009,STR10,108,19008
2025-02-13,SKU019,STR10,176,27104
2025-02-24,SKU001,STR08,176,40656
2025-03-26,SKU019,STR05,107,14552
2025-02-18,SKU003,STR03,178,22784
2025-03-28,SKU001,STR07,182,30940
2025-02-26,SKU006,STR01,71,12496
2025-03-17,SKU004,STR08,177,25488
2025-03-31,SKU011,STR08,142,14768
2025-01-28,SKU008,STR01,136,32096
2025-01-02,SKU019,STR04,162,21060
2025-01-07,SKU003,STR03,105,18060
2025-01-10,SKU014,STR02,171,46854
2025-03-31,SKU001,STR09,87,25143
2025-03-20,SKU006,STR02,116,13456
2025-04-22,SKU008,STR01,89,16732
2025-03-03,SKU009,STR09,164,32636
2025-04-27,SKU011,STR04,127,18415
2025-02-07,SKU017,STR02,85,14705
2025-01-07,SKU004,STR09,154,15862
2025-01-29,SKU006,STR01,178,38092
2025-04-14,SKU003,STR01,114,23028
2025-01-21,SKU013,STR01,71,19951
2025-04-20,SKU004,STR07,189,32697
2025-04-09,SKU020,STR04,142,23288
2025-03-06,SKU010,STR02,96,15840
2025-02-18,SKU008,STR06,135,16875
2025-03-31,SKU009,STR05,144,41760
2025-04-17,SKU006,STR08,63,16380
2025-03-12,SKU009,STR08,161,24150
2025-01-02,SKU015,STR03,85,18445
2025-04-02,SKU007,STR04,55,15620
2025-01-30,SKU014,STR03,171,36936
2025-04-06,SKU010,STR10,116,25404
2025-03-31,SKU015,STR01,67,14338
2025-01-19,SKU012,STR08,140,20580
2025-01-30,SKU015,STR06,176,47696
2025-04-08,SKU020,STR09,145,24215
2025-01-05,SKU008,STR06,155,16430
2025-01-22,SKU014,STR05,193,34354
2025-01-05,SKU003,STR07,123,12792
2025-01-23,SKU015,STR02,74,7918
2025-04-05,SKU002,STR06,121,22506
2025-04-06,SKU008,STR04,113,21809
2025-01-19,SKU018,STR05,136,26656
2025-02-21,SKU015,STR02,146,34164
2025-04-25,SKU001,STR08,68,8840
2025-03-18,SKU005,STR07,108,23004
2025-04-30,SKU001,STR05,61,13298
2025-01-11,SKU001,STR03,106,14946
2025-04-08,SKU007,STR04,51,13515
2025-02-01,SKU010,STR09,185,32190
2025-04-15,SKU020,STR04,176,19008
2025-03-13,SKU015,STR02,146,29784
2025-04-15,SKU013,STR08,70,7280
2025-02-04,SKU004,STR01,129,37281
2025-04-26,SKU003,STR06,146,17520
2025-03-21,SKU015,STR07,170,37910
2025-01-15,SKU006,STR02,105,15540
2025-04-02,SKU001,STR01,77,15323
2025-01-20,SKU016,STR08,114,17100
2025-02-12,SKU017,STR09,123,32964
2025-03-12,SKU012,STR08,130,38480
2025-01-14,SKU002,STR01,84,18312
2025-03-06,SKU018,STR02,85,20910
2025-04-25,SKU010,STR05,196,40376
2025-02-08,SKU005,STR04,61,11102
2025-02-16,SKU012,STR04,175,28350
2025-03-17,SKU018,STR01,100,14200
2025-02-03,SKU016,STR01,98,24010
2025-03-02,SKU013,STR05,73,21243
2025-02-28,SKU006,STR01,59,15576
2025-04-07,SKU011,STR08,137,40826
2025-04-24,SKU020,STR05,59,16166
2025-04-10,SKU016,STR08,183,30195
2025-03-17,SKU004,STR07,62,15996
2025-01-16,SKU009,STR10,50,10500
2025-01-12,SKU005,STR07,69,20217
2025-02-05,SKU015,STR06,199,41193
2025-03-02,SKU018,STR04,175,34300
2025-01-15,SKU018,STR03,142,26980
2025-01-05,SKU003,STR06,75,16275
2025-01-01,SKU019,STR07,125,23250
2025-01-25,SKU018,STR09,196,45276
2025-03-06,SKU009,STR06,192,53184
2025-04-13,SKU018,STR02,85,10115
2025-01-16,SKU003,STR08,104,17160
2025-04-09,SKU005,STR02,105,30345
2025-02-03,SKU002,STR06,105,16170
2025-01-20,SKU018,STR09,133,33516
2025-02-22,SKU014,STR07,161,27048
2025-03-04,SKU002,STR06,65,18330
2025-04-04,SKU015,STR06,94,21150
2025-02-20,SKU010,STR08,164,42148
2025-02-06,SKU007,STR07,166,29714
2025-02-19,SKU004,STR01,110,23100
2025-03-19,SKU019,STR05,149,36505
2025-02-13,SKU015,STR07,154,45430
2025-03-10,SKU009,STR10,126,23184
2025-02-14,SKU008,STR04,133,36176
2025-02-24,SKU005,STR06,173,22663
2025-01-06,SKU005,STR05,74,17760
2025-03-29,SKU020,STR07,121,34727
2025-03-14,SKU019,STR04,75,11475
2025-02-11,SKU011,STR05,174,19140
2025-01-27,SKU019,STR02,87,25056
2025-03-28,SKU001,STR03,191,28841
2025-01-30,SKU005,STR01,192,50880
2025-03-19,SKU014,STR09,57,9747
2025-01-19,SKU009,STR08,68,17204
2025-02-22,SKU019,STR05,186,51894
2025-02-23,SKU003,STR03,145,42920
2025-01-08,SKU014,STR08,180,45180
2025-01-13,SKU011,STR08,195,35295
2025-02-26,SKU007,STR06,97,17363
2025-04-29,SKU001,STR08,164,37228
2025-01-03,SKU006,STR04,149,15347
2025-02-11,SKU009,STR08,100,24400
2025-01-17,SKU001,STR04,191,23111
2025-02-21,SKU011,STR03,143,15301
2025-03-27,SKU010,STR01,70,17570
2025-03-14,SKU012,STR06,58,14326
2025-02-25,SKU003,STR04,85,14620
2025-01-22,SKU001,STR05,86,14706
2025-04-16,SKU011,STR04,92,12512
2025-04-04,SKU010,STR09,198,53064
2025-03-14,SKU010,STR10,51,15045
2025-01-08,SKU014,STR01,126,15120
2025-01-24,SKU018,STR02,113,28589
2025-02-01,SKU012,STR09,168,47040
2025-02-02,SKU020,STR02,189,52542
2025-03-30,SKU013,STR10,101,13433
2025-04-25,SKU003,STR07,185,41440
2025-04-06,SKU011,STR06,92,25392
2025-01-29,SKU010,STR08,130,16900
2025-02-22,SKU002,STR06,150,34650
2025-01-02,SKU012,STR03,159,27189
2025-01-21,SKU014,STR03,97,23474
2025-03-12,SKU015,STR06,117,14157
2025-02-01,SKU014,STR03,58,7714
2025-04-10,SKU009,STR04,121,18997
2025-04-02,SKU019,STR03,65,11310
2025-04-16,SKU008,STR01,123,14391
2025-02-04,SKU011,STR02,52,8216
2025-01-28,SKU014,STR06,96,23136
2025-01-07,SKU010,STR10,130,19500
2025-01-29,SKU017,STR10,74,21312
2025-02-10,SKU005,STR04,154,43736
2025-01-31,SKU003,STR05,139,38503
2025-01-17,SKU010,STR02,137,16851
2025-04-09,SKU002,STR09,68,11220
2025-03-01,SKU019,STR02,64,11776
2025-02-04,SKU005,STR08,56,5880
2025-04-20,SKU001,STR10,194,40546
2025-02-11,SKU008,STR08,178,31684
2025-04-05,SKU015,STR01,168,28224
2025-01-05,SKU004,STR01,101,24341
2025-01-29,SKU008,STR02,153,15300
2025-01-29,SKU004,STR03,118,17936
2025-04-06,SKU020,STR08,132,14652
2025-02-21,SKU001,STR07,194,43844
2025-04-08,SKU011,STR07,66,18876
2025-01-03,SKU006,STR06,156,43212
2025-04-28,SKU010,STR05,169,24674
2025-01-21,SKU020,STR07,198,23760
2025-01-01,SKU015,STR01,100,29000
2025-01-14,SKU019,STR02,173,23009
2025-01-06,SKU013,STR01,55,11880
2025-04-28,SKU005,STR07,146,40588
2025-04-28,SKU001,STR07,165,37950
2025-02-27,SKU001,STR08,66,17952
2025-03-19,SKU005,STR10,78,15678
2025-02-23,SKU006,STR05,153,22032
2025-04-24,SKU004,STR01,86,25284
2025-02-05,SKU005,STR04,98,10290
2025-01-10,SKU016,STR01,159,22737
2025-02-10,SKU015,STR10,99,14949
2025-03-11,SKU004,STR10,158,34286
2025-04-19,SKU012,STR04,116,29580
2025-03-08,SKU014,STR02,109,18857
2025-02-18,SKU015,STR03,122,35990
2025-01-15,SKU019,STR08,162,36936
2025-01-07,SKU018,STR01,56,10696
2025-04-23,SKU003,STR06,151,17214
2025-03-12,SKU011,STR01,195,48555
2025-03-02,SKU019,STR08,137,29455
2025-01-08,SKU011,STR05,180,23400
2025-04-29,SKU014,STR09,146,37960
2025-03-31,SKU012,STR05,125,30500
2025-01-15,SKU002,STR02,129,13287
2025-03-13,SKU002,STR09,77,17633
2025-01-17,SKU010,STR09,80,23440
2025-03-29,SKU019,STR01,156,24024
2025-01-28,SKU006,STR02,114,25422
2025-01-03,SKU015,STR04,187,22440
2025-02-06,SKU015,STR07,169,39884
2025-02-13,SKU007,STR05,74,11470
2025-04-16,SKU008,STR06,138,29118
2025-03-17,SKU009,STR10,59,9499
2025-03-31,SKU003,STR03,156,21372
2025-01-06,SKU015,STR06,182,32214
2025-02-22,SKU002,STR07,93,14043
2025-02-15,SKU019,STR08,133,19418
2025-04-01,SKU020,STR08,194,36472
2025-02-15,SKU018,STR06,105,16590
2025-01-05,SKU012,STR10,174,49416
2025-02-16,SKU012,STR09,151,21593
2025-01-15,SKU012,STR09,100,15200
2025-02-03,SKU013,STR08,172,29068
2025-04-12,SKU012,STR01,184,34776
2025-03-20,SKU017,STR10,101,20301
2025-04-15,SKU015,STR05,153,17595
2025-04-06,SKU005,STR02,197,28565
2025-01-02,SKU003,STR07,160,44160
2025-01-01,SKU009,STR06,191,51952
2025-04-06,SKU006,STR06,114,13680
2025-01-04,SKU003,STR01,79,10270
2025-02-03,SKU019,STR04,103,23175
2025-01-25,SKU015,STR06,106,18868
2025-02-21,SKU012,STR03,63,11970
2025-04-28,SKU014,STR03,82,22878
2025-01-01,SKU002,STR03,53,13939
2025-03-18,SKU009,STR07,116,24940
2025-01-20,SKU010,STR08,71,14981
2025-03-08,SKU011,STR09,185,44770
2025-02-01,SKU003,STR04,79,8848
2025-04-18,SKU009,STR09,68,9996
2025-03-27,SKU020,STR05,80,13840
2025-01-18,SKU011,STR07,159,18921
2025-03-23,SKU011,STR06,93,16833
2025-03-05,SKU002,STR07,114,17556
2025-03-15,SKU001,STR06,186,36084
2025-03-12,SKU017,STR03,161,24311
2025-01-18,SKU001,STR04,136,23664
2025-02-21,SKU009,STR08,182,31850
2025-03-04,SKU001,STR09,177,48321
2025-02-22,SKU008,STR03,199,24875
2025-03-24,SKU012,STR07,172,23220
2025-01-21,SKU009,STR06,97,12125
2025-03-04,SKU013,STR04,177,43896
2025-01-18,SKU015,STR06,77,18095
2025-01-29,SKU017,STR08,137,39045
2025-03-01,SKU018,STR04,80,11680
2025-02-03,SKU002,STR10,143,24453
2025-02-21,SKU007,STR10,196,37044
2025-04-02,SKU015,STR03,99,19008
2025-02-23,SKU006,STR01,127,22479
2025-01-20,SKU013,STR03,105,10605
2025-04-15,SKU013,STR08,161,19803
2025-01-29,SKU003,STR04,163,47759
2025-03-25,SKU015,STR01,81,12960
2025-02-11,SKU001,STR06,84,12600
2025-03-12,SKU013,STR01,114,12882
2025-04-03,SKU003,STR08,114,31350
2025-01-10,SKU013,STR04,191,38009
2025-01-10,SKU008,STR07,148,22792
2025-03-04,SKU007,STR10,148,24420
2025-03-20,SKU009,STR01,175,26425
2025-01-18,SKU015,STR02,72,17208
2025-01-23,SKU008,STR02,179,30072
2025-01-31,SKU001,STR06,117,34749
2025-03-28,SKU013,STR03,177,36462
2025-04-19,SKU008,STR07,190,31160
2025-01-06,SKU007,STR04,175,38500
2025-03-28,SKU016,STR01,137,22879
2025-02-13,SKU005,STR01,87,20619
2025-02-23,SKU018,STR10,183,42639
2025-02-21,SKU015,STR04,161,45563
2025-04-14,SKU007,STR03,107,31137
2025-04-19,SKU015,STR10,80,23440
2025-04-02,SKU010,STR02,168,40320
2025-04-25,SKU005,STR03,68,19176
2025-03-18,SKU005,STR06,111,13431
2025-03-14,SKU017,STR08,174,18096
2025-04-03,SKU017,STR03,87,20967
2025-02-16,SKU014,STR09,87,25317
2025-04-21,SKU012,STR06,114,14136
2025-01-16,SKU020,STR02,180,52920
2025-02-06,SKU017,STR07,174,36888
2025-04-26,SKU006,STR01,120,24240
2025-01-19,SKU020,STR06,156,24024
2025-01-14,SKU013,STR04,139,17514
2025-03-30,SKU009,STR09,97,10767
2025-01-10,SKU006,STR02,90,9450
2025-01-02,SKU015,STR01,65,16575
2025-03-26,SKU008,STR10,187,44319
2025-03-14,SKU019,STR01,117,33111
2025-03-08,SKU010,STR02,133,30989
2025-02-22,SKU002,STR10,79,8532
2025-04-01,SKU010,STR02,137,33428
2025-01-29,SKU004,STR02,125,34500
2025-03-14,SKU019,STR01,115,23345
2025-01-05,SKU007,STR06,174,36714
2025-01-16,SKU017,STR06,140,32760
2025-04-26,SKU008,STR08,145,30450
2025-03-23,SKU006,STR06,125,14250
2025-04-02,SKU006,STR02,165,17820
2025-01-08,SKU014,STR03,100,29900
2025-04-08,SKU004,STR06,52,10296
2025-03-24,SKU011,STR10,189,27405
2025-01-30,SKU018,STR08,81,11826
2025-03-29,SKU003,STR07,123,18327
2025-02-05,SKU013,STR06,170,32130
2025-03-25,SKU005,STR04,127,26416
2025-01-14,SKU008,STR08,128,37376
2025-03-27,SKU002,STR02,100,10200
2025-04-29,SKU014,STR10,174,52026
2025-04-23,SKU016,STR10,70,7630
2025-02-26,SKU006,STR06,162,46656
2025-04-22,SKU015,STR06,95,28025
2025-01-04,SKU002,STR04,173,39271
2025-03-26,SKU016,STR05,53,8692
2025-03-03,SKU019,STR02,186,52824
2025-02-14,SKU018,STR09,91,12740
2025-03-16,SKU004,STR10,84,22260
2025-03-08,SKU009,STR03,99,20097
2025-03-27,SKU008,STR07,196,40180
2025-01-17,SKU001,STR10,126,19530
2025-04-22,SKU009,STR10,55,16280
2025-04-08,SKU011,STR09,90,9720
2025-01-08,SKU012,STR10,153,44982
2025-01-13,SKU019,STR02,145,21460
2025-03-21,SKU004,STR02,115,21850
2025-02-28,SKU020,STR01,64,14080
2025-01-20,SKU005,STR07,67,10385
2025-03-16,SKU018,STR10,150,40800
2025-01-28,SKU018,STR02,117,26559
2025-03-18,SKU016,STR06,168,47880
2025-02-05,SKU002,STR09,67,18492
2025-01-08,SKU015,STR09,194,23668
2025-03-07,SKU006,STR05,98,15974
2025-02-03,SKU018,STR10,123,24723
2025-02-13,SKU017,STR04,113,33109
2025-02-03,SKU007,STR06,189,33075
2025-01-19,SKU009,STR10,194,28906
2025-04-14,SKU007,STR09,187,20757
2025-03-20,SKU015,STR04,85,18530
2025-03-06,SKU012,STR09,147,21462
2025-03-22,SKU007,STR06,93,25854
2025-04-07,SKU014,STR04,146,14600
2025-02-22,SKU006,STR05,51,11322
2025-03-10,SKU009,STR03,62,10416
2025-03-07,SKU004,STR02,166,18094
2025-01-13,SKU012,STR02,64,9280
2025-02-26,SKU010,STR06,138,24288
2025-01-08,SKU014,STR01,94,17860
2025-02-09,SKU018,STR06,122,33184
2025-02-04,SKU018,STR10,182,22932
2025-03-11,SKU008,STR08,152,27968
2025-01-18,SKU014,STR10,93,12183
2025-04-13,SKU007,STR02,152,25688
2025-04-29,SKU011,STR08,197,38612
2025-02-09,SKU008,STR03,84,14112
2025-04-09,SKU015,STR05,160,40160
2025-01-17,SKU018,STR02,189,45927
2025-01-04,SKU002,STR09,152,18696
2025-03-06,SKU004,STR02,55,9075
2025-03-08,SKU014,STR08,144,21168
2025-03-24,SKU018,STR06,127,21082
2025-02-17,SKU001,STR03,122,20740
2025-04-20,SKU005,STR02,112,15680
2025-04-27,SKU007,STR09,53,9964
2025-02-18,SKU012,STR06,131,15720
2025-01-15,SKU003,STR02,154,31262
2025-03-09,SKU002,STR02,76,12084
2025-04-28,SKU007,STR06,85,10030
2025-04-01,SKU013,STR04,198,49500
2025-04-04,SKU002,STR08,68,9520
2025-01-26,SKU004,STR03,151,41525
2025-01-10,SKU013,STR09,149,32929
2025-04-10,SKU019,STR03,125,20125
2025-01-13,SKU004,STR09,141,19881
2025-04-27,SKU007,STR05,130,31850
2025-04-17,SKU015,STR05,99,21780
2025-01-06,SKU018,STR02,164,16400
2025-02-26,SKU011,STR04,97,18042
2025-01-01,SKU019,STR03,179,27745
2025-04-11,SKU017,STR02,128,31872
2025-04-15,SKU005,STR03,169,42588
2025-03-26,SKU014,STR06,166,41998
2025-04-18,SKU011,STR07,194,20564
2025-02-25,SKU020,STR06,124,19468
2025-01-16,SKU019,STR07,76,11400
2025-03-16,SKU016,STR07,172,30100
2025-02-09,SKU003,STR02,151,41525
2025-02-21,SKU015,STR02,131,23187
2025-03-23,SKU002,STR01,69,9177
2025-02-10,SKU009,STR07,87,23577
2025-03-08,SKU012,STR07,197,42749
2025-01-06,SKU011,STR03,181,34752
2025-01-10,SKU019,STR06,178,41830
2025-04-12,SKU017,STR03,192,24960
2025-01-21,SKU003,STR02,84,22512
2025-02-28,SKU016,STR08,94,14852
2025-02-19,SKU012,STR01,70,11130
2025-02-21,SKU007,STR09,172,35260
2025-03-05,SKU004,STR06,120,28080
2025-03-13,SKU008,STR08,58,5916
2025-02-23,SKU016,STR08,65,13390
2025-03-31,SKU005,STR06,97,11058
2025-04-17,SKU020,STR02,109,31501
2025-01-02,SKU012,STR03,98,17346
2025-03-29,SKU016,STR05,158,43450
2025-03-14,SKU004,STR08,78,22386
2025-01-29,SKU016,STR07,76,8056
2025-02-18,SKU013,STR04,122,24400
2025-01-08,SKU014,STR07,184,43424
2025-01-03,SKU014,STR01,135,19575
2025-03-31,SKU013,STR09,164,41492
2025-01-02,SKU011,STR01,177,23541
2025-01-19,SKU007,STR02,62,14384
2025-02-19,SKU016,STR08,106,10600
2025-01-28,SKU017,STR10,175,48300
2025-01-05,SKU005,STR04,188,26696
2025-03-11,SKU008,STR02,136,23392
2025-02-16,SKU008,STR04,158,17064
2025-03-06,SKU006,STR08,172,47988
2025-01-18,SKU018,STR10,81,11907
2025-02-14,SKU004,STR04,95,24510
2025-02-06,SKU016,STR09,137,21920
2025-02-15,SKU019,STR03,130,34970
2025-02-14,SKU004,STR08,72,11520
2025-04-05,SKU005,STR01,56,15064
2025-02-07,SKU020,STR08,77,15015
2025-04-17,SKU018,STR02,161,16100
2025-02-12,SKU018,STR10,144,39888
2025-03-01,SKU001,STR03,193,51338
2025-01-15,SKU001,STR07,102,24888
2025-03-30,SKU010,STR06,80,23680
2025-04-14,SKU008,STR05,184,20608
2025-04-23,SKU004,STR02,52,12428
2025-03-06,SKU011,STR02,66,19734
2025-02-01,SKU020,STR03,66,8778
2025-02-04,SKU003,STR06,195,29055
2025-02-15,SKU016,STR07,82,15416
2025-04-11,SKU001,STR05,108,11772
2025-04-05,SKU012,STR09,106,17490
2025-04-29,SKU016,STR02,167,40247
2025-04-24,SKU002,STR02,150,18600
2025-04-22,SKU015,STR09,80,14160
2025-04-03,SKU016,STR06,91,20293
2025-03-13,SKU016,STR03,115,27945
2025-03-24,SKU009,STR06,77,7931
2025-01-10,SKU019,STR02,96,24864
2025-01-30,SKU004,STR09,78,18954
2025-04-02,SKU015,STR08,173,49478
2025-04-20,SKU003,STR06,149,19370
2025-02-02,SKU009,STR01,95,14060
2025-03-06,SKU010,STR07,161,20286
2025-03-30,SKU019,STR08,170,17340
2025-03-01,SKU012,STR03,128,31232
2025-04-24,SKU007,STR03,120,27240
2025-03-10,SKU008,STR05,161,23667
2025-02-20,SKU015,STR07,124,21452
2025-03-26,SKU009,STR01,197,26004
2025-02-09,SKU003,STR02,111,13098
2025-02-12,SKU005,STR08,59,12921
2025-04-29,SKU008,STR05,107,16906
2025-03-17,SKU013,STR06,153,37026
2025-03-18,SKU001,STR06,87,17922
2025-04-19,SKU020,STR01,60,9420
2025-04-17,SKU008,STR06,93,9765
2025-01-28,SKU008,STR05,155,43555
2025-04-22,SKU012,STR01,58,10266
2025-01-14,SKU017,STR09,147,38220
2025-01-03,SKU011,STR10,195,28470
2025-04-15,SKU012,STR02,173,32697
2025-04-14,SKU003,STR02,196,52332
2025-01-02,SKU019,STR01,140,39340
2025-02-14,SKU020,STR01,118,31270
2025-01-04,SKU017,STR05,102,21522
2025-01-31,SKU016,STR06,188,49068
2025-04-23,SKU015,STR02,187,52360
2025-02-17,SKU005,STR06,63,13923
2025-03-28,SKU016,STR09,115,15755
2025-02-10,SKU007,STR02,164,22796
2025-04-17,SKU004,STR09,131,23056
2025-02-28,SKU005,STR02,188,18800
2025-01-13,SKU005,STR02,127,30480
2025-02-01,SKU007,STR08,99,29502
2025-04-26,SKU017,STR03,109,14388
2025-02-22,SKU008,STR01,175,24500
2025-01-19,SKU009,STR05,138,19458
2025-04-30,SKU011,STR01,69,17388
2025-03-31,SKU008,STR04,61,15799
2025-02-02,SKU010,STR04,192,28800
2025-01-06,SKU005,STR05,172,44892
2025-03-04,SKU004,STR02,164,41492
2025-04-16,SKU015,STR01,110,22660
2025-03-19,SKU010,STR03,97,29003
2025-04-06,SKU002,STR07,184,33488
2025-01-07,SKU015,STR08,178,39872
2025-03-18,SKU003,STR05,141,37365
2025-02-20,SKU015,STR04,176,51744
2025-03-05,SKU004,STR05,139,26132
2025-01-10,SKU008,STR06,108,31752
2025-04-01,SKU018,STR07,89,19669
2025-04-07,SKU014,STR06,136,23936
2025-03-17,SKU003,STR02,198,41580
2025-04-16,SKU001,STR06,90,24210
2025-04-21,SKU009,STR07,127,13970
2025-03-12,SKU002,STR06,118,27376
2025-03-02,SKU019,STR03,110,22550
2025-01-23,SKU014,STR01,79,13114
2025-04-02,SKU001,STR10,180,53280
2025-03-24,SKU010,STR10,106,10600
2025-04-12,SKU009,STR05,108,15660
2025-04-16,SKU002,STR05,146,36792
2025-02-11,SKU009,STR03,192,19776
2025-04-19,SKU006,STR04,162,19764
2025-02-06,SKU015,STR08,94,18424
2025-02-02,SKU007,STR06,182,20748
2025-01-21,SKU017,STR08,99,23166
2025-04-28,SKU018,STR03,165,38610
2025-02-09,SKU013,STR02,137,27948
2025-02-24,SKU001,STR06,145,38715
2025-02-22,SKU012,STR02,198,29502
2025-03-22,SKU015,STR04,186,36828
2025-01-20,SKU019,STR02,133,17157
2025-04-14,SKU001,STR08,139,28495
2025-02-13,SKU006,STR04,158,38552
2025-04-07,SKU005,STR08,99,19998
2025-04-22,SKU008,STR03,60,6660
2025-01-13,SKU008,STR01,58,13282
2025-03-19,SKU013,STR02,123,28290
2025-03-09,SKU006,STR07,54,12420
2025-01-10,SKU011,STR03,63,15624
2025-02-12,SKU004,STR08,66,16434
2025-03-24,SKU013,STR06,123,35424
2025-01-11,SKU006,STR02,82,11644
2025-01-31,SKU016,STR03,86,23564
2025-04-21,SKU004,STR07,138,15732
2025-02-06,SKU013,STR04,199,24079
2025-03-22,SKU014,STR01,121,23837
2025-03-31,SKU013,STR06,129,24897
2025-03-21,SKU006,STR06,183,53985
2025-03-23,SKU006,STR10,150,40200
2025-03-16,SKU006,STR03,192,29760
2025-04-15,SKU019,STR09,107,18404
2025-03-28,SKU004,STR10,122,13908
2025-04-25,SKU002,STR10,112,13216
2025-04-23,SKU020,STR08,70,18270
2025-04-25,SKU017,STR02,130,21450
2025-02-20,SKU001,STR09,187,25432
2025-02-17,SKU005,STR08,168,44184
2025-01-31,SKU006,STR03,64,15552
2025-03-18,SKU007,STR09,104,15704
2025-01-04,SKU011,STR08,170,21930
2025-01-10,SKU007,STR07,158,18802
2025-02-18,SKU007,STR01,139,17375
2025-02-05,SKU011,STR03,92,18216
2025-03-17,SKU001,STR04,146,39712
2025-02-14,SKU015,STR01,189,22869
2025-01-23,SKU014,STR02,117,24453
2025-02-20,SKU013,STR09,104,18824
2025-04-17,SKU006,STR09,196,53508
2025-04-21,SKU011,STR06,52,12844
2025-01-25,SKU011,STR08,110,24420
2025-04-23,SKU003,STR07,132,38808
2025-02-03,SKU017,STR09,199,25074
2025-01-21,SKU009,STR05,186,33852
2025-02-11,SKU004,STR10,89,13617
2025-04-19,SKU007,STR07,53,12826
2025-03-17,SKU016,STR06,122,31964
2025-03-13,SKU007,STR04,107,18832
2025-01-19,SKU007,STR10,74,20054
2025-04-09,SKU012,STR03,160,42720
2025-03-17,SKU020,STR06,187,30855
2025-04-30,SKU013,STR09,136,32368
2025-02-05,SKU017,STR03,136,14416
2025-04-01,SKU013,STR03,194,50246
2025-01-26,SKU013,STR07,50,13000
2025-04-26,SKU014,STR08,90,26550
2025-04-26,SKU019,STR07,50,7000
2025-02-14,SKU002,STR02,137,24386
2025-03-22,SKU013,STR07,186,53940
2025-04-09,SKU015,STR07,136,34408
2025-01-01,SKU014,STR03,161,27853
2025-03-06,SKU005,STR03,99,15543
2025-02-22,SKU019,STR06,106,19610
2025-01-18,SKU016,STR02,62,16864
2025-03-21,SKU008,STR08,103,26574
2025-03-17,SKU009,STR05,122,17934
2025-01-18,SKU008,STR07,60,17340
2025-03-25,SKU019,STR04,165,31185
2025-03-15,SKU013,STR04,120,27000
2025-01-17,SKU016,STR08,168,31920
2025-04-24,SKU012,STR07,176,38720
2025-01-01,SKU015,STR03,55,9735
2025-02-24,SKU006,STR01,165,33165
2025-01-08,SKU015,STR04,104,15288
2025-03-24,SKU001,STR04,137,14933
2025-02-21,SKU018,STR02,110,26730
2025-03-20,SKU018,STR07,135,17685
2025-02-12,SKU019,STR08,118,17582
2025-01-12,SKU012,STR05,172,27004
2025-03-24,SKU009,STR01,161,36547
2025-02-05,SKU010,STR06,96,20544
2025-02-01,SKU003,STR05,145,29870
2025-04-30,SKU005,STR07,81,13365
2025-02-20,SKU011,STR04,86,17286
2025-02-18,SKU019,STR07,56,12992
2025-04-21,SKU010,STR08,184,20240
2025-03-14,SKU017,STR09,52,7228
2025-02-20,SKU020,STR07,197,37036
2025-04-19,SKU003,STR08,89,13439
2025-04-22,SKU007,STR04,125,20500
2025-03-03,SKU017,STR02,183,40443
2025-03-16,SKU011,STR02,89,16732
2025-02-08,SKU014,STR09,78,9516
2025-03-26,SKU016,STR05,100,21100
2025-04-15,SKU013,STR10,199,47163
2025-01-07,SKU009,STR09,64,11264
2025-04-16,SKU014,STR10,136,21760
2025-04-18,SKU019,STR06,61,10736
2025-04-14,SKU016,STR02,164,21156
2025-04-15,SKU018,STR03,80,20160
2025-03-09,SKU018,STR03,62,17980
2025-02-11,SKU005,STR03,129,36507
2025-04-13,SKU019,STR01,198,32472
2025-03-11,SKU015,STR05,115,26680
2025-01-09,SKU020,STR02,174,28188
2025-03-27,SKU008,STR02,122,20740
2025-01-30,SKU018,STR05,182,46592
2025-02-16,SKU005,STR06,132,34584
2025-03-29,SKU010,STR06,107,10914
2025-02-03,SKU013,STR02,51,5814
2025-02-06,SKU015,STR05,160,44640
2025-01-23,SKU003,STR05,156,21840
2025-04-11,SKU001,STR09,159,21624
2025-02-09,SKU014,STR06,147,17346
2025-04-01,SKU009,STR05,54,13662
2025-01-19,SKU004,STR07,67,18961
2025-01-21,SKU001,STR03,74,7918
2025-03-06,SKU007,STR07,185,21830
2025-01-17,SKU011,STR09,60,8400
2025-03-03,SKU018,STR04,141,24534
2025-03-08,SKU008,STR05,165,41085
2025-04-28,SKU005,STR06,126,27342
